"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2326","@gonjenson @MSNBC @BernieSanders @HillaryClinton Tells Americans much about the Sickness.. https://t.co/9BeV0Xsv1c",FALSE,0,"gonjenson",2016-02-02 23:18:30,FALSE,"694601443890765824","694661197593911296","134282788","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kuhnu2012",0,FALSE,FALSE,NA,NA
"2327","@BernieSanders 2 classes costing me over $600 plus books. At a community college. How? Welders can make 30-60 an hour. What is the benefit?",FALSE,0,"BernieSanders",2016-02-02 23:18:29,FALSE,NA,"694661196058902528","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Capt_NeckBeard",0,FALSE,FALSE,NA,NA
"2328","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 23:18:28,FALSE,NA,"694661188148310018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yooung_coconut",2440,TRUE,FALSE,NA,NA
"2329","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 23:18:27,FALSE,NA,"694661187619950592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marticabre",2440,TRUE,FALSE,NA,NA
"2330","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:18:27,FALSE,NA,"694661186361692160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnfrededdy",5551,TRUE,FALSE,NA,NA
"2331","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:18:24,FALSE,NA,"694661172629499904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pumas90946558",2185,TRUE,FALSE,NA,NA
"2332","RT @BernieSanders: What last night proved is that every single contribution matters and every volunteer shift can swing an election. https:…",FALSE,0,NA,2016-02-02 23:18:22,FALSE,NA,"694661164601573376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolineLFrench",1475,TRUE,FALSE,NA,NA
"2333","Ahhh socialism. @BernieSanders they need your help! Send them your money or some of your dipshit supporters https://t.co/yIfxRR84Dp",FALSE,0,NA,2016-02-02 23:18:20,FALSE,NA,"694661157811044353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","91Onc",0,FALSE,FALSE,NA,NA
"2334","@JasonLHines I love @BernieSanders... I'm afraid that he might be too idealistic... All in all though, he's on point. What about you?",FALSE,0,"JasonLHines",2016-02-02 23:18:20,FALSE,"694641919448625152","694661154304471040","21214526","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GradyCarter",0,FALSE,FALSE,NA,NA
"2335","RT @evanhalper: Onto NH! Crowd swarms downtown Keene in anticipation of @BernieSanders ... In an hour and a half. https://t.co/oA2iktRvXj",FALSE,0,NA,2016-02-02 23:18:19,FALSE,NA,"694661153058738176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pattango",667,TRUE,FALSE,NA,NA
"2336","Volunteering for @BernieSanders tonight because I believe in #NotMeUs. Only together can we make a difference.",FALSE,1,NA,2016-02-02 23:18:19,FALSE,NA,"694661150902919168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lindseyh31",0,FALSE,FALSE,NA,NA
"2337","So @HillaryClinton did better then @BernieSanders because she beat tremendous coin flip odds? WTF?",FALSE,0,NA,2016-02-02 23:18:19,FALSE,NA,"694661150890397697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Emmett_Stone",0,FALSE,FALSE,NA,NA
"2338","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:18:18,FALSE,NA,"694661149699104768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SonnySpastic",5551,TRUE,FALSE,NA,NA
"2339","RT @cascamike: .@BernieSanders welcomed to new hampshire by a raucous crowd. ""what time is it?"" he asks. https://t.co/a7fcEc1Ckf",FALSE,0,NA,2016-02-02 23:18:17,FALSE,NA,"694661143785267200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dream_isntdone",1559,TRUE,FALSE,NA,NA
"2340","RT @PastorOnTheFly: Crazy Uncle @BernieSanders rails against ""establishment"" politicians, yet he's been on Capitol Hill since 1991.",FALSE,0,NA,2016-02-02 23:18:17,FALSE,NA,"694661142325641217",NA,"<a href=""https://cfcpac.org"" rel=""nofollow"">CFCPAC-ReTweet-Sanders</a>","cfcpac",1,TRUE,FALSE,NA,NA
"2341","RT @BernieSanders: This moment requires a political revolution with millions of people coming together. Watch our rally in Keene live: http…",FALSE,0,NA,2016-02-02 23:18:13,FALSE,NA,"694661127414910976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mandi_starlight",571,TRUE,FALSE,NA,NA
"2342","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:18:12,FALSE,NA,"694661122507575296",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","TacoVox",5551,TRUE,FALSE,NA,NA
"2343","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 23:18:09,FALSE,NA,"694661110079705088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danie_frm_sf",341,TRUE,FALSE,NA,NA
"2344","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:18:08,FALSE,NA,"694661104635645952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mandi_starlight",2185,TRUE,FALSE,NA,NA
"2345","https://t.co/dl6prExwOM via @BernieSanders",FALSE,0,NA,2016-02-02 23:18:06,FALSE,NA,"694661097735892992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ziying_Chen",0,FALSE,FALSE,NA,NA
"2346","Ayuda para a los cohermanos ideológicos de @BarackObama y @BernieSanders  https://t.co/hJGpepKZVW",FALSE,1,NA,2016-02-02 23:18:05,FALSE,NA,"694661093084495872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ferossa777",0,FALSE,FALSE,NA,NA
"2347","RT @BernieSanders: We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money.",FALSE,0,NA,2016-02-02 23:18:03,FALSE,NA,"694661086650437632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolineLFrench",1305,TRUE,FALSE,NA,NA
"2348","RT @MMFlint: Tonight I officially endorse @BernieSanders for President. Read my endorsement letter here: https://t.co/uFlByfm6al https://t.…",FALSE,0,NA,2016-02-02 23:18:03,FALSE,NA,"694661085262155777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_pistotnik",6982,TRUE,FALSE,NA,NA
"2349","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 23:18:02,FALSE,NA,"694661078840692737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CatGirlPA",15596,TRUE,FALSE,NA,NA
"2350","@LamickAmick @EmersonPolling @HillaryClinton @BernieSanders @MartinOMalley ?",FALSE,0,"LamickAmick",2016-02-02 23:17:59,FALSE,"694546966974324737","694661067402670081","2878609316","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheAntiCircle",0,FALSE,FALSE,NA,NA
"2351","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 23:17:56,FALSE,NA,"694661056216461312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","wilsonethan123",2440,TRUE,FALSE,NA,NA
"2352","RT @CNN: .@BernieSanders on providing free college: ""We are going to impose a tax on Wall Street speculation."" #IowaCaucus https://t.co/ygr…",FALSE,0,NA,2016-02-02 23:17:56,FALSE,NA,"694661055688118273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elidaalonso53",1156,TRUE,FALSE,NA,NA
"2353","RT @jamesjohnrod: @HillaryClinton KEEPS TOUTING A WIN IN IOWA. THE TRUTH IS SHE LOST! IT'S MORE LIKE A WIN FOR @BernieSanders SINCE SHE WAS…",FALSE,0,NA,2016-02-02 23:17:55,FALSE,NA,"694661051183423488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmadra",1,TRUE,FALSE,NA,NA
"2354","RT @BernieSanders: This moment requires a political revolution with millions of people coming together. Watch our rally in Keene live: http…",FALSE,0,NA,2016-02-02 23:17:53,FALSE,NA,"694661043587563521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolineLFrench",571,TRUE,FALSE,NA,NA
"2355","RT @cascamike: .@BernieSanders welcomed to new hampshire by a raucous crowd. ""what time is it?"" he asks. https://t.co/a7fcEc1Ckf",FALSE,0,NA,2016-02-02 23:17:53,FALSE,NA,"694661042249412608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","synclinefolds",1559,TRUE,FALSE,NA,NA
"2356","RT @BernieSanders: We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money.",FALSE,0,NA,2016-02-02 23:17:51,FALSE,NA,"694661034402037761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kilgore_Trout25",1305,TRUE,FALSE,NA,NA
"2357","@SenWarren needs to publicly endorse @BernieSanders. The fight is now. #FeelTheBern  https://t.co/1psiFP6hlE",FALSE,0,"SenWarren",2016-02-02 23:17:47,FALSE,NA,"694661016261640193","970207298","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denamgray",0,FALSE,FALSE,NA,NA
"2358","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:17:44,FALSE,NA,"694661006832701442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awmason",5551,TRUE,FALSE,NA,NA
"2359","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:17:44,FALSE,NA,"694661004832198656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolineLFrench",2185,TRUE,FALSE,NA,NA
"2360","@BernieSanders claims to b Jew but no morals in what he's for. Already smell lies!",FALSE,0,"BernieSanders",2016-02-02 23:17:43,FALSE,"694383813867077632","694660999564148736","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt69ms",0,FALSE,FALSE,NA,NA
"2361","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 23:17:42,FALSE,NA,"694660998817517572",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kilgore_Trout25",2440,TRUE,FALSE,NA,NA
"2362","RT @CNNnewsroom: The topic of income inequality paces speech as @BernieSanders addresses a crowd in NH https://t.co/UpULIReUZf",FALSE,0,NA,2016-02-02 23:17:41,FALSE,NA,"694660993675194370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juancplascencia",10,TRUE,FALSE,NA,NA
"2363",".@elizadushku mban fjalim, prezanton në skenë kandidatin @BernieSanders (VIDEO)

https://t.co/y00a2ErpiO https://t.co/4jQyeL6DYb",FALSE,3,NA,2016-02-02 23:17:39,FALSE,NA,"694660985416720384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RubenAvxhiu",2,FALSE,FALSE,NA,NA
"2364","RT @MSNBC: WATCH LIVE: @BernieSanders addresses voters in Claremont, New Hampshire:
https://t.co/AExxNl4FeJ",FALSE,0,NA,2016-02-02 23:17:37,FALSE,NA,"694660977451782150",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrHouse710",326,TRUE,FALSE,NA,NA
"2365",".@HillaryClinton to @BernieSanders: ""What's the most you ever lost in a coin toss?""

https://t.co/Rbak23O0jh",FALSE,0,NA,2016-02-02 23:17:37,FALSE,NA,"694660977048965121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdLuna",0,FALSE,FALSE,NA,NA
"2366","RT @NickNucci17: @BernieSanders https://t.co/wiAD0FfzRM",FALSE,0,NA,2016-02-02 23:17:36,FALSE,NA,"694660973089566720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","exposu_r",3,TRUE,FALSE,NA,NA
"2367","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:17:35,FALSE,NA,"694660969352421377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatrebelspy",5551,TRUE,FALSE,NA,NA
"2368","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:17:34,FALSE,NA,"694660963207909376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kilgore_Trout25",2185,TRUE,FALSE,NA,NA
"2369","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:17:31,FALSE,NA,"694660951786852354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Margzbra",2185,TRUE,FALSE,NA,NA
"2370","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:17:29,FALSE,NA,"694660943930740736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Codizl4shizl",5551,TRUE,FALSE,NA,NA
"2371",".@realDonaldTrump How about @BernieSanders who isn't a billionaire AND doesn't have a #SuperPAC? #FeelTheBern",FALSE,1,"realDonaldTrump",2016-02-02 23:17:29,FALSE,"694560681090248704","694660942127300608","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nschur",0,FALSE,FALSE,NA,NA
"2372","RT @C_barnes55: @DADNALDTRUMP @QueenKandra @BernieSanders what tweets?",FALSE,0,NA,2016-02-02 23:17:27,FALSE,NA,"694660934908903429",NA,"<a href=""https://cfcpac.org"" rel=""nofollow"">CFCPAC-ReTweet-Sanders</a>","cfcpac",1,TRUE,FALSE,NA,NA
"2373","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:17:27,FALSE,NA,"694660933235400704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeterKalidonis",2185,TRUE,FALSE,NA,NA
"2374","RT @turbobern: When you go to the hospital, you should not come out in bankruptcy. @BernieSanders #Bernie2016 #FeelTheBern https://t.co/aSH…",FALSE,0,NA,2016-02-02 23:17:21,FALSE,NA,"694660908887441408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeterKalidonis",49,TRUE,FALSE,NA,NA
"2375","RT @politico: .@BernieSanders refuses to concede defeat in Iowa https://t.co/xHzSFQmv5M | Getty https://t.co/BT0saIbES6",FALSE,0,NA,2016-02-02 23:17:21,FALSE,NA,"694660908241534976",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","viewcolumn360",59,TRUE,FALSE,NA,NA
"2376","RT @bassnectar: if you live in IOWA or have a mother, father, uncle, gramma, ex-denstist or karate instructor who lives there tell them VOT…",FALSE,0,NA,2016-02-02 23:17:20,FALSE,NA,"694660905074835457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cgossard427",843,TRUE,FALSE,NA,NA
"2377","WATCH LIVE: @BernieSanders addresses voters in Claremont, New Hampshire:
https://t.co/AExxNl4FeJ",FALSE,940,NA,2016-02-02 23:17:17,FALSE,NA,"694660894140297216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MSNBC",326,FALSE,FALSE,NA,NA
"2378","RT @ArabsForBernie: .@BernieSanders showing in #IowaCaucus was just a start. The #IowaCaucusresults proved that we can all #FeelTheBern  ht…",FALSE,0,NA,2016-02-02 23:17:17,FALSE,NA,"694660891803934720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pattango",33,TRUE,FALSE,NA,NA
"2379","RT @BernieSanders: We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money.",FALSE,0,NA,2016-02-02 23:17:17,FALSE,NA,"694660890885492738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeterKalidonis",1305,TRUE,FALSE,NA,NA
"2380","@BernieSanders it's okay if you don't win the election, I'll still let you pay for my college.",FALSE,0,"BernieSanders",2016-02-02 23:17:15,FALSE,NA,"694660881968451584","216776631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kellacious_",0,FALSE,FALSE,NA,NA
"2381","RT @politico: .@BernieSanders refuses to concede defeat in Iowa https://t.co/xHzSFQmv5M | Getty https://t.co/BT0saIbES6",FALSE,0,NA,2016-02-02 23:17:09,FALSE,NA,"694660856919928832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suz8863",59,TRUE,FALSE,NA,NA
"2382","RT @mindgood: ""어떤 이들은 나를 과격하다고 하지만 상위 1%에 부가 집중되는 현실이 과격한 것입니다.""- 버니 샌더스-   #Bernie_Sanders @BernieSanders https://t.co/pdSEr2d26F",FALSE,0,NA,2016-02-02 23:17:05,FALSE,NA,"694660843514912768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chulbugyc",221,TRUE,FALSE,NA,NA
